aresta,vertice1,vertice2,fluxo
27666,4869,4479,0 
27667,4869,2394,2 
27668,8084,5494,0 
27669,8084,8035,0 
27670,8084,8486,0 
27671,8084,3096,0 
27672,8084,8162,0 
27673,8084,7860,0 
27674,5494,6522,0 
27675,5494,152,0 
27676,5494,6906,0 
27677,5494,1876,0 
27678,5494,5259,0 
27679,5494,9247,0 
27680,6821,8301,0 
27681,6821,4576,0 
27682,6821,9391,0 
27683,6821,9297,2 
27684,2182,3105,0 
27685,2182,9212,0 
27686,2182,2092,0 
27687,2182,9309,1 
27688,5070,484,0 
27689,5070,5990,0 
27690,5070,4910,0 
27691,5070,3597,0 
27692,5070,2364,0 
27693,5070,3424,0 
27694,5070,7958,1 
27695,5070,9479,1 
27696,9484,6109,0 
27697,9484,2980,0 
27698,9484,9481,0 
27699,9484,9178,0 
27700,9484,3469,0 
27701,9484,2454,0 
27702,9484,3547,0 
27703,9484,8811,0 
27704,9484,4244,0 
27705,9484,9515,0 
27706,9484,5076,4 
27707,269,2607,0 
27708,269,5798,0 
27709,269,9303,0 
27710,269,2401,0 
27711,269,2414,0 
27712,269,2512,1 
27713,269,9660,9 
27714,4516,4315,5 
27715,4516,2783,1 
27716,4516,4877,2 
27717,4516,6738,7 
27718,4516,7710,0 
27719,4516,9308,1 
27720,4516,2530,1 
27721,6788,6169,0 
27722,6788,8787,0 
27723,6788,7794,1 
27724,6788,8550,4 
27725,6169,8123,0 
27726,6169,2364,4 
27727,6169,8129,1 
27728,6169,5263,3 
27729,5799,5954,0 
27730,5799,7438,0 
27731,5799,1600,0 
27732,5799,2104,0 
27733,5799,4904,0 
27734,5799,7017,0 
27735,5799,6457,0 
27736,5799,7681,0 
27737,4653,1411,0 
27738,4653,4342,0 
27739,4653,8783,0 
27740,4653,3768,0 
27741,4653,6391,0 
27742,4653,4710,0 
27743,4653,1265,2 
27744,1411,4944,0 
27745,1411,1444,0 
27746,1411,9273,0 
27747,1411,5351,0 
27748,1411,1723,0 
27749,8026,951,0 
27750,8026,2151,0 
27751,8026,5722,0 
27752,8026,5451,0 
27753,8026,9958,0 
27754,8026,4009,3 
27755,8026,6675,8 
27756,951,7096,0 
27757,951,3809,0 
27758,951,3464,0 
27759,951,2830,0 
27760,951,458,2 
27761,951,2991,3 
27762,8922,9924,0 
27763,8922,9169,0 
27764,8922,40,0 
27765,8922,500,0 
27766,8922,1436,0 
27767,7491,1498,0 
27768,7491,7594,0 
27769,7491,7597,6 
27770,7491,5079,3 
27771,7491,7287,0 
27772,7491,2705,7 
27773,7943,5928,0 
27774,7943,9662,0 
27775,7943,603,0 
27776,7943,4850,0 
27777,7943,9304,0 
27778,7943,4035,0 
27779,3095,6876,0 
27780,3095,2146,0 
27781,3095,6094,0 
27782,3095,9138,0 
27783,6876,2844,0 
27784,6876,846,0 
27785,6876,6863,0 
27786,6876,7127,0 
27787,6876,7689,0 
27788,6876,1007,0 
27789,6876,2360,8 
27790,6014,1551,0 
27791,6014,2784,0 
27792,6014,8390,0 
27793,6014,1899,0 
27794,6014,8234,1 
27795,1551,1945,0 
27796,1551,8648,0 
27797,1551,5121,0 
27798,1551,8008,0 
27799,1551,124,0 
27800,1551,1696,0 
27801,1551,4175,1 
27802,768,4590,0 
27803,768,7391,0 
27804,768,65,0 
27805,768,3065,0 
27806,768,9645,0 
27807,768,686,4 
27808,768,2927,4 
27809,7394,7964,0 
27810,7394,2849,0 
27811,7394,8384,0 
27812,7394,808,0 
27813,7394,8566,0 
27814,6092,5815,0 
27815,6092,4754,0 
27816,6092,8694,0 
27817,6092,3565,0 
27818,6092,3128,0 
27819,6092,3306,5 
27820,6092,2083,6 
27821,6092,1616,0 
27822,6698,9099,0 
27823,6698,2145,1 
27824,6698,9465,2 
27825,6698,1268,3 
27826,6698,9001,2 
27827,9099,5980,0 
27828,9099,4327,0 
27829,9099,6313,0 
27830,9099,4305,0 
27831,9099,9700,0 
27832,9099,4446,0 
27833,9099,6450,0 
27834,894,4385,0 
27835,894,7546,0 
27836,894,8038,0 
27837,894,1307,0 
27838,894,8111,0 
27839,894,4839,0 
27840,894,3182,4 
27841,4003,9394,0 
27842,4003,3471,0 
27843,4003,8028,0 
27844,4003,9142,0 
27845,4003,3506,5 
27846,4003,1016,6 
27847,4003,1668,6 
27848,2424,2797,1 
27849,2424,8395,1 
27850,2424,7852,4 
27851,2424,3965,7 
27852,2797,1554,6 
27853,2797,7342,0 
27854,2797,994,1 
27855,2797,6310,10 
27856,2797,8123,5 
27857,2797,4499,5 
27858,2797,5982,2 
27859,7437,5176,0 
27860,7437,4824,0 
27861,7437,4982,3 
27862,5176,5536,1 
27863,5176,6026,1 
27864,5176,2431,0 
27865,5176,6326,7 
27866,5176,3674,0 
27867,5176,2190,2 
27868,1734,8997,2 
27869,1734,3989,8 
27870,1734,970,0 
27871,1734,8172,0 
27872,1734,2809,2 
27873,1734,7188,4 
27874,3292,3289,0 
27875,3292,6503,0 
27876,3292,3486,0 
27877,3292,6076,0 
27878,3292,2325,0 
27879,3292,9901,0 
27880,3292,5534,0 
27881,3292,7968,0 
27882,3292,4114,1 
27883,6919,7468,0 
27884,6919,5153,0 
27885,6919,6145,0 
27886,6919,6976,0 
27887,6919,6452,1 
27888,6919,3744,0 
27889,7726,8092,0 
27890,7726,7875,0 
27891,7726,520,0 
27892,7726,6546,0 
27893,7726,1767,0 
27894,7726,579,0 
27895,7726,2315,0 
27896,7726,2955,0 
27897,7726,2543,1 
27898,7726,5606,2 
27899,4173,4193,0 
27900,4173,2431,0 
27901,4173,6556,0 
27902,4173,5797,6 
27903,4173,9230,5 
27904,7851,6396,0 
27905,7851,96,0 
27906,7851,1172,0 
27907,7851,8705,0 
27908,7851,7295,0 
27909,7851,2636,0 
27910,7851,6530,0 
27911,6396,2657,0 
27912,6396,7187,1 
27913,6396,8843,0 
27914,6396,8834,1 
27915,6396,5667,3 
27916,6989,9329,0 
27917,6989,1099,0 
27918,6989,2578,1 
27919,9329,3380,0 
27920,9329,2762,0 
27921,9329,9967,0 
27922,9329,6358,0 
27923,9329,2973,0 
27924,9329,1547,0 
27925,9329,9424,0 
27926,9329,4717,1 
27927,2443,8785,0 
27928,2443,432,0 
27929,2443,5283,0 
27930,2443,2091,0 
27931,2443,3626,0 
27932,2443,2,0 
27933,8785,647,0 
27934,8785,7626,0 
27935,9129,2695,0 
27936,9129,5599,0 
27937,9129,5764,0 
27938,9129,914,6 
27939,8881,6927,1 
27940,8881,7754,10 
27941,8881,132,1 
27942,5330,5360,0 
27943,5330,7113,0 
27944,5330,5418,0 
27945,5330,3159,0 
27946,5330,118,0 
27947,5330,7225,1 
27948,8059,6011,0 
27949,8059,9654,0 
27950,8059,6706,1 
27951,8059,64,2 
27952,8059,3671,1 
27953,6451,8730,0 
27954,6451,8363,0 
27955,6451,7427,0 
27956,6451,5687,0 
27957,6451,8406,0 
27958,6451,915,0 
27959,6451,3953,0 
27960,9362,7826,0 
27961,9362,9982,1 
27962,9362,4832,0 
27963,9362,4035,1 
27964,9362,4248,2 
27965,9362,676,5 
27966,9362,1965,4 
27967,9362,9421,10 
27968,2762,4387,0 
27969,2762,9207,0 
27970,2762,3197,0 
27971,2762,2200,0 
27972,2762,476,0 
27973,2762,5252,0 
27974,2762,7916,1 
27975,4387,6697,8 
27976,4387,9196,0 
27977,4387,3383,6 
27978,4387,6561,4 
27979,4510,5746,0 
27980,4510,4999,0 
27981,4510,3806,0 
27982,4510,7916,0 
27983,4510,9700,0 
27984,4510,9082,0 
27985,4510,8622,0 
27986,4510,4062,0 
27987,4510,9231,0 
27988,4510,9759,0 
27989,4510,5166,0 
27990,5746,7008,0 
27991,5746,841,0 
27992,5746,1027,0 
27993,5746,2911,10 
27994,7466,4476,0 
27995,7466,6232,0 
27996,7466,507,0 
27997,7466,2882,0 
27998,7466,2809,0 
27999,7466,9027,1 
28000,7466,8633,1 
28001,7466,9394,0 
28002,7466,8255,8 
28003,5312,4196,0 
28004,5312,5318,0 
28005,5312,5559,0 
28006,5312,2456,0 
28007,5312,3949,0 
28008,4196,4379,0 
28009,4196,8080,0 
28010,4196,328,0 
28011,4196,8887,0 
28012,4196,7650,2 
28013,8819,6685,0 
28014,8819,179,0 
28015,8819,1701,0 
28016,8819,8362,0 
28017,8819,1610,0 
28018,8819,5948,0 
28019,8819,605,1 
28020,8819,5782,7 
28021,6279,1610,0 
28022,6279,8094,0 
28023,6279,320,0 
28024,6279,966,0 
28025,6279,9949,1 
28026,6279,6994,8 
28027,1610,3898,0 
28028,1610,728,0 
28029,1610,4911,0 
28030,1610,6300,0 
28031,1610,4243,2 
28032,1610,3758,0 
28033,1610,5809,4 
28034,7329,9695,0 
28035,7329,53,0 
28036,7329,2507,0 
28037,7329,4847,1 
28038,7329,5316,0 
28039,7329,2033,0 
28040,7329,8142,6 
28041,9695,4233,0 
28042,9695,607,0 
28043,9695,1381,0 
28044,9849,2486,0 
28045,9849,1956,0 
28046,9849,4448,0 
28047,9849,9576,0 
28048,9849,587,0 
28049,9849,3859,0 
28050,9849,6064,1 
28051,7941,5705,0 
28052,7941,2193,0 
28053,7941,948,0 
28054,7941,8540,0 
28055,7941,2474,0 
28056,7941,6459,0 
28057,7941,5974,0 
28058,7941,9541,2 
28059,7718,9607,0 
28060,7718,2880,1 
28061,7718,7236,0 
28062,7718,3031,0 
28063,7718,5896,0 
28064,7718,1748,2 
28065,7718,73,1 
28066,7718,26,2 
28067,7718,6516,2 
28068,4762,4094,0 
28069,4762,3108,0 
28070,4762,2997,0 
28071,4762,5666,0 
28072,4094,4516,0 
28073,4094,487,0 
28074,4094,2437,0 
28075,4094,7558,0 
28076,4183,1263,0 
28077,4183,8459,0 
28078,4183,7725,0 
28079,4183,678,0 
28080,4183,8220,0 
28081,4183,7600,0 
28082,4183,5153,4 
28083,1263,2691,1 
28084,1263,2191,4 
28085,1263,2549,0 
28086,1263,5450,5 
28087,1263,2,5 
28088,5295,7144,0 
28089,5295,7582,0 
28090,5295,1505,0 
28091,5295,6335,0 
28092,5295,1365,0 
28093,5295,3175,0 
28094,5295,7708,3 
28095,5295,3050,6 
28096,1486,5755,0 
28097,1486,5163,0 
28098,1486,5834,0 
28099,1486,3095,0 
28100,1486,3809,0 
28101,1486,6487,0 
28102,1486,6069,0 
28103,1486,145,0 
28104,1486,491,0 
28105,1486,997,4 
28106,5755,9029,0 
28107,5755,8761,0 
28108,5755,4547,0 
28109,5755,5699,2 
28110,5755,6136,2 
28111,5755,3993,2 
28112,5755,6387,1 
28113,8965,784,0 
28114,8965,5788,0 
28115,8965,448,0 
28116,8965,4476,0 
28117,2357,6363,0 
28118,2357,5117,0 
28119,2357,1630,0 
28120,2357,3048,0 
28121,2357,3991,0 
28122,2357,4968,0 
28123,6363,4678,0 
28124,6363,1666,2 
28125,6363,9293,1 
28126,6363,3919,2 
28127,6486,7142,4 
28128,6486,1537,1 
28129,6486,3022,6 
28130,6486,1580,3 
28131,6486,322,1 
28132,2922,307,0 
28133,2922,8238,0 
28134,2922,272,1 
28135,2922,2690,1 
28136,2922,5137,1 
28137,97,6076,0 
28138,97,885,0 
28139,97,5485,0 
28140,97,5645,0 
28141,97,5398,0 
28142,97,4356,1 
28143,97,2109,0 
28144,97,3236,2 
28145,2819,5401,0 
28146,2819,8520,1 
28147,2819,8372,0 
28148,2819,5395,3 
28149,2819,2,4 
28150,5401,6599,0 
28151,5401,633,0 
28152,5401,4851,0 
28153,5401,154,0 
28154,5401,7507,0 
28155,5401,2028,0 
28156,5401,6429,2 
28157,565,5238,0 
28158,565,3073,0 
28159,565,1328,0 
28160,565,7150,0 
28161,565,6240,0 
28162,565,2836,0 
28163,5830,9370,0 
28164,5830,9334,0 
28165,5830,2502,0 
28166,5830,6478,0 
28167,5830,2201,0 
28168,5830,5160,1 
28169,5830,2498,0 
28170,5830,1787,1 
28171,6274,301,0 
28172,6274,5060,0 
28173,6274,3301,0 
28174,6274,1349,0 
28175,6274,7509,1 
28176,301,4470,0 
28177,301,5083,0 
28178,301,3898,1 
28179,301,1113,0 
28180,301,2552,2 
28181,2827,3800,0 
28182,2827,1095,0 
28183,2827,9970,0 
28184,2827,5836,0 
28185,2827,8360,0 
28186,2827,3563,0 
28187,2827,970,0 
28188,208,8763,0 
28189,208,6170,0 
28190,208,8747,0 
28191,208,4028,1 
28192,8763,6456,0 
28193,8763,8432,0 
28194,8763,1578,0 
28195,8763,1220,0 
28196,8763,2195,0 
28197,6518,2898,4 
28198,6518,7002,0 
28199,6518,5329,0 
28200,6518,5909,8 
28201,6518,5639,0 
28202,6518,4625,2 
28203,6518,4281,1 
28204,5592,4676,0 
28205,5592,6667,0 
28206,5592,3735,0 
28207,5592,9501,0 
28208,5592,1791,0 
28209,5592,8400,0 
28210,5592,8951,1 
28211,4676,6590,0 
28212,4676,1789,0 
28213,4676,5698,0 
28214,4676,6919,0 
28215,4676,2,0 
28216,4676,4661,0 
28217,4676,4584,0 
28218,835,366,0 
28219,835,1751,0 
28220,835,7363,0 
28221,835,7401,0 
28222,835,9574,0 
28223,366,1239,0 
28224,366,842,0 
28225,366,2237,0 
28226,366,9076,0 
28227,366,8242,0 
28228,366,5916,0 
28229,366,7571,0 
28230,366,7642,2 
28231,366,4848,9 
28232,2095,5671,8 
28233,2095,5216,4 
28234,2095,1457,1 
28235,2095,8615,6 
28236,2095,9540,1 
28237,2095,466,5 
28238,1638,3979,1 
28239,1638,4625,0 
28240,3129,4275,0 
28241,3129,5871,0 
28242,3129,717,0 
28243,3129,3266,0 
28244,3129,6953,0 
28245,3129,2690,0 
28246,3129,8951,0 
28247,3129,2291,0 
28248,3129,4444,0 
28249,3129,6522,0 
28250,3129,1906,3 
28251,708,5349,0 
28252,708,6318,0 
28253,708,8412,0 
28254,708,287,0 
28255,708,284,1 
28256,708,9425,4 
28257,2351,2338,0 
28258,2351,8086,0 
28259,2351,1306,0 
28260,2351,9220,0 
28261,2351,3472,0 
28262,2338,2303,0 
28263,2338,7038,0 
28264,2338,2741,0 
28265,2338,5018,0 
28266,2338,3549,0 
28267,2338,4557,0 
28268,2338,5513,0 
28269,2338,4272,5 
28270,6568,9210,0 
28271,6568,9171,0 
28272,6568,1348,0 
28273,6568,6704,0 
28274,6568,4568,0 
28275,6568,2508,0 
28276,6568,2491,0 
28277,9210,9442,0 
28278,9210,5664,0 
28279,9210,5602,0 
28280,9210,7971,0 
28281,9210,7240,0 
28282,9210,5612,0 
28283,9210,1985,0 
28284,9339,520,0 
28285,9339,4912,0 
28286,9339,5525,0 
28287,9339,4676,0 
28288,9339,4492,0 
28289,9339,9099,0 
28290,9339,286,0 
28291,7815,10000,0 
28292,7815,9218,0 
28293,7815,9751,0 
28294,7815,7329,1 
28295,7815,5078,2 
28296,10000,6685,0 
28297,10000,53,3 
28298,10000,8576,1 
28299,10000,2884,8 
28300,10000,8593,6 
28301,8505,754,0 
28302,8505,9858,0 
28303,8505,6792,0 
28304,5575,2155,0 
28305,5575,8684,0 
28306,5575,8280,0 
28307,5575,9963,0 
28308,5575,912,0 
28309,5575,8310,0 
28310,5575,5515,0 
28311,5575,8535,2 
28312,5575,31,4 
28313,7339,976,0 
28314,7339,1111,0 
28315,7339,2245,0 
28316,7339,9204,0 
28317,7339,9896,0 
28318,7339,9487,0 
28319,7339,9757,0 
28320,7339,2401,0 
28321,7339,5821,1 
28322,7339,5281,2 
28323,976,1573,0 
28324,976,7219,0 
28325,976,9755,0 
28326,976,182,0 
28327,976,2369,0 
28328,55,8437,0 
28329,55,3925,0 
28330,55,1497,0 
28331,55,3740,0 
28332,55,1164,0 
28333,55,8874,0 
28334,55,3618,3 
28335,55,5201,2 
28336,8437,6206,0 
28337,8437,6445,0 
28338,8437,9509,0 
28339,8437,8101,0 
28340,9827,6148,0 
28341,9827,4275,0 
28342,9827,6688,0 
28343,9827,7634,0 
28344,9827,1930,0 
28345,9827,9958,0 
28346,9827,8574,0 
28347,7187,880,0 
28348,7187,2362,0 
28349,7187,1068,0 
28350,7187,562,1 
28351,7187,9764,0 
28352,1843,5124,0 
28353,1843,5220,0 
28354,1843,5496,0 
28355,1843,9461,0 
28356,1843,4445,0 
28357,1464,9474,0 
28358,1464,5280,0 
28359,1464,623,0 
28360,1464,8159,0 
28361,1464,8849,0 
28362,1464,9681,0 
28363,1464,5097,0 
28364,1464,4118,1 
28365,1464,3801,1 
28366,7403,2109,0 
28367,7403,6162,0 
28368,7403,2482,0 
28369,7403,2557,0 
28370,7403,9264,0 
28371,7403,7672,7 
28372,7403,3103,1 
28373,3744,2402,0 
28374,3744,9657,0 
28375,3744,3358,3 
28376,3744,1052,4 
28377,3744,7322,1 
28378,3744,9076,3 
28379,3744,2258,4 
28380,3744,3758,1 
28381,8212,1057,0 
28382,8212,3838,1 
28383,8212,3699,0 
28384,8212,1703,0 
28385,8212,7559,0 
28386,8212,2810,0 
28387,8212,6193,1 
28388,1057,1726,9 
28389,1057,5165,3 
28390,1057,2576,0 
28391,7018,5533,0 
28392,7018,6494,0 
28393,7018,1338,0 
28394,7018,5330,1 
28395,7018,1688,1 
28396,7018,2401,6 
28397,7018,2005,2 
28398,9999,8146,0 
28399,9999,3807,0 
28400,9999,3104,1 
28401,8946,5650,0 
28402,8946,7548,0 
28403,8946,9942,0 
28404,8946,8019,0 
28405,3337,6812,0 
28406,3337,541,0 
28407,3337,3436,0 
28408,3337,9437,0 
28409,3337,8789,0 
28410,3337,1262,1 
28411,6812,8539,0 
28412,6812,2526,0 
28413,6812,8083,0 
28414,6812,4178,0 
28415,21,4877,0 
28416,21,4038,0 
28417,21,9885,0 
28418,21,5815,0 
28419,21,4513,0 
28420,21,5395,0 
28421,21,5530,0 
28422,21,5280,0 
28423,21,9634,0 
28424,21,6939,0 
28425,21,1584,0 
28426,1139,8310,0 
28427,1139,5487,5 
28428,1139,1776,0 
28429,8310,1293,0 
28430,8310,5491,0 
28431,8310,3572,0 
28432,8310,2301,0 
28433,4739,2098,0 
28434,4739,4192,0 
28435,4739,6932,0 
28436,4739,1381,0 
28437,4739,8284,0 
28438,4739,3090,0 
28439,4739,2583,0 
28440,4739,1010,1 
28441,4739,6452,9 
28442,2098,7698,0 
28443,2098,3171,0 
28444,2098,2154,0 
28445,2098,3324,0 
28446,2098,1726,0 
28447,2098,4176,0 
28448,2098,5957,0 
28449,2098,8748,0 
28450,2098,8169,0 
28451,2098,3936,1 
28452,2098,7320,8 
28453,2098,3697,2 
28454,3506,4193,0 
28455,3506,7361,0 
28456,3506,7182,6 
28457,3506,8631,0 
28458,3506,5225,8 
28459,3506,9579,0 
28460,3506,1133,9 
28461,8702,7790,0 
28462,8702,1045,0 
28463,8702,3757,0 
28464,8702,4931,0 
28465,8702,691,0 
28466,8702,4295,1 
28467,8702,4615,3 
28468,7790,7726,0 
28469,7790,3052,0 
28470,7790,3681,0 
28471,7790,8485,2 
28472,5633,4518,0 
28473,5633,9663,0 
28474,5633,4278,0 
28475,5633,2550,0 
28476,5633,2967,0 
28477,5633,5740,0 
28478,5633,2327,0 
28479,5633,2626,5 
28480,7276,4944,0 
28481,7276,6621,0 
28482,7276,6305,0 
28483,7276,9759,0 
28484,7276,9664,0 
28485,7276,4002,0 
28486,4944,6647,0 
28487,4944,7390,1 
28488,4944,1895,0 
28489,4944,1132,0 
28490,4944,8940,1 
28491,4944,491,2 
28492,4944,8097,4 
28493,5299,5227,1 
28494,5299,1313,1 
28495,5299,5361,1 
28496,5299,1489,2 
28497,8215,3453,0 
28498,8215,7267,0 
28499,8215,7715,0 
28500,747,8148,0 
28501,747,9733,0 
28502,747,5302,0 
28503,747,6777,0 
28504,747,8385,0 
28505,52,9814,0 
28506,52,8102,0 
28507,52,8397,0 
28508,9814,2929,0 
28509,9814,6510,1 
28510,9814,3370,0 
28511,9814,6706,0 
28512,9814,9442,1 
28513,9814,4387,4 
28514,9814,4067,5 
28515,2700,4452,0 
28516,2700,6634,0 
28517,2700,6587,0 
28518,2700,6389,3 
28519,2700,4530,0 
28520,3570,9660,0 
28521,3570,2457,0 
28522,3570,5703,0 
28523,3570,3506,0 
28524,3570,865,0 
28525,3570,3965,0 
28526,3570,6714,0 
28527,3570,4444,2 
28528,3517,6447,0 
28529,3517,5869,0 
28530,3517,516,0 
28531,3517,1622,0 
28532,3517,3764,0 
28533,3517,9381,0 
28534,3517,3331,0 
28535,3517,4098,0 
28536,1581,7363,0 
28537,1581,876,0 
28538,1581,6648,0 
28539,7363,2751,0 
28540,7363,890,0 
28541,7363,2429,0 
28542,7363,1641,0 
28543,7363,4761,0 
28544,3474,8233,0 
28545,3474,859,0 
28546,3474,7508,0 
28547,3474,7669,0 
28548,3474,5065,0 
28549,3474,9214,0 
28550,3474,8622,0 
28551,3224,4798,0 
28552,3224,3407,0 
28553,3224,3147,0 
28554,3224,8890,0 
28555,3224,7475,0 
28556,3224,7186,0 
28557,8646,4557,0 
28558,8646,614,0 
28559,8646,3184,1 
28560,8646,442,4 
28561,2696,1344,0 
28562,2696,8874,0 
28563,2696,5728,0 
28564,2696,562,0 
28565,2696,8075,0 
28566,2696,2042,0 
28567,1344,1820,0 
28568,1344,252,0 
28569,1344,3760,0 
28570,1344,6975,3 
28571,1344,7262,0 
28572,1344,7965,1 
28573,1211,6983,0 
28574,1211,5783,0 
28575,1211,1332,0 
28576,1211,5665,0 
28577,1211,6360,0 
28578,1211,9176,3 
28579,1211,7904,4 
28580,2046,8851,8 
28581,2046,9403,1 
28582,5453,7140,0 
28583,5453,5376,0 
28584,5453,1751,0 
28585,5453,1286,0 
28586,5453,2507,0 
28587,5453,5791,0 
28588,5453,6172,0 
28589,5453,9284,0 
28590,5453,7411,1 
28591,8168,5833,0 
28592,8168,4790,0 
28593,8168,498,0 
28594,8168,1650,0 
28595,8168,8713,0 
28596,8168,9437,0 
28597,1703,1661,2 
28598,1703,2032,0 
28599,1703,4259,5 
28600,1703,1185,1 
28601,1703,3165,5 
28602,817,6925,0 
28603,817,2870,0 
28604,817,4242,0 
28605,817,8255,0 
28606,817,1388,0 
28607,817,2800,0 
28608,817,5173,0 
28609,817,115,1 
28610,7153,1797,0 
28611,7153,3424,0 
28612,7153,5705,0 
28613,7153,4408,0 
28614,7153,5524,0 
28615,7153,7961,0 
28616,7153,8695,0 
28617,1797,8233,0 
28618,1797,5056,0 
28619,1797,3684,0 
28620,1797,1713,0 
28621,1797,7892,0 
28622,1797,7083,0 
28623,973,9908,0 
28624,973,2807,2 
28625,973,5140,7 
28626,973,7063,7 
28627,973,5558,3 
28628,9908,8615,0 
28629,9908,7936,1 
28630,9908,3189,2 
28631,9382,6644,0 
28632,9382,7609,0 
28633,9382,7704,0 
28634,9058,5805,0 
28635,9058,7173,0 
28636,9058,1350,0 
28637,9058,6515,0 
28638,9058,5189,0 
28639,9058,964,0 
28640,9058,7083,1 
28641,6558,7885,0 
28642,6558,8872,0 
28643,6558,3149,0 
28644,6558,9087,0 
28645,6558,2140,0 
28646,6558,2959,0 
28647,6558,5113,0 
28648,6558,4424,0 
28649,6558,9071,4 
28650,7885,371,0 
28651,7885,6595,0 
28652,7885,5502,1 
28653,7885,6237,0 
28654,7885,6685,0 
28655,7885,3750,0 
28656,7885,417,2 
28657,8116,9208,0 
28658,8116,7038,0 
28659,8116,304,0 
28660,8116,9813,0 
28661,8116,7996,0 
28662,8116,2161,0 
28663,8116,3694,0 
28664,8116,34,2 
28665,9208,1506,0 
28666,9208,3027,0 
28667,9208,9279,0 
28668,9208,2461,0 
28669,9208,2917,0 
28670,9208,6358,6 
28671,274,2939,0 
28672,274,4664,1 
28673,274,3565,0 
28674,274,6806,0 
28675,274,3864,3 
28676,274,2135,4 
28677,496,5226,0 
28678,496,5701,0 
28679,496,2188,0 
28680,496,472,1 
28681,496,5316,0 
28682,496,8045,0 
28683,496,5264,3 
28684,5226,9268,0 
28685,5226,1335,0 
28686,5226,7415,0 
28687,5226,8212,0 
28688,5226,1930,0 
28689,5226,4095,0 
28690,5226,2783,0 
28691,5226,7266,0 
28692,8854,9626,0 
28693,8854,57,0 
28694,8854,9804,0 
28695,8854,4489,0 
28696,8854,4611,0 
28697,8854,8143,0 
28698,1063,7182,0 
28699,1063,8202,0 
28700,1063,2515,0 
28701,1063,1717,0 
28702,1063,4769,0 
28703,1063,5569,0 
28704,1063,5858,4 
28705,7182,5809,0 
28706,7182,8952,4 
28707,7182,6977,4 
28708,7182,3656,1 
28709,7182,48,9 
28710,1511,8726,0 
28711,1511,6408,0 
28712,1511,1974,0 
28713,1511,6060,0 
28714,1511,4714,0 
28715,1511,4978,1 
28716,9126,7136,0 
28717,9126,3090,0 
28718,9126,5320,0 
28719,9126,2200,0 
28720,9126,2875,0 
28721,9126,1651,0 
28722,9126,2405,0 
28723,9126,3320,0 
28724,9126,5839,0 
28725,7136,5517,1 
28726,7136,9949,7 
28727,7136,8416,2 
28728,582,8162,0 
28729,582,8969,0 
28730,582,3849,0 
28731,582,304,0 
28732,582,6722,0 
28733,582,1032,0 
28734,582,3835,1 
28735,582,8643,4 
28736,1382,1034,0 
28737,1382,94,0 
28738,1382,6834,0 
28739,1382,584,3 
28740,1382,8620,1 
28741,1382,8512,2 
28742,1382,2759,3 
28743,322,3992,2 
28744,322,4193,0 
28745,322,5035,5 
28746,3992,3734,0 
28747,3992,4035,0 
28748,3992,4887,6 
28749,3992,6283,1 
28750,8058,277,0 
28751,8058,9286,0 
28752,8058,4354,0 
28753,8058,4016,0 
28754,8058,3630,0 
28755,8058,9002,0 
28756,8058,4942,0 
28757,8058,1664,0 
28758,8058,7364,0 
28759,6828,8767,0 
28760,6828,3115,0 
28761,6828,7957,0 
28762,6828,5227,0 
28763,6828,1366,4 
28764,3635,592,0 
28765,3635,3576,0 
28766,3635,2205,0 
28767,3635,3998,0 
28768,3635,8475,0 
28769,3635,1237,0 
28770,3635,9422,0 
28771,3635,6401,1 
28772,5315,8343,0 
28773,5315,7673,0 
28774,5315,40,4 
28775,8092,8333,0 
28776,8092,5862,0 
28777,8092,6617,0 
28778,8092,7260,0 
28779,8092,1470,0 
28780,8092,8629,0 
28781,4782,8101,0 
28782,4782,614,0 
28783,4782,1576,0 
28784,4782,5074,0 
28785,4782,340,2 
28786,4782,5862,3 
28787,3812,4688,0 
28788,3812,6411,0 
28789,3812,370,0 
28790,3812,2519,0 
28791,3812,7457,0 
28792,3812,7570,0 
28793,3812,276,1 
28794,4688,8285,0 
28795,4688,5825,0 
28796,4688,1511,0 
28797,4688,8816,0 
28798,4688,580,0 
28799,4688,916,0 
28800,4688,1381,0 
28801,4688,5645,0 
28802,4688,6118,0 
28803,4909,4853,1 
28804,4909,5377,9 
28805,4909,3076,5 
28806,4909,7001,3 
28807,1694,5139,0 
28808,1694,9523,0 
28809,1694,7965,1 
28810,1694,502,0 
28811,1694,3949,5 
28812,1694,5277,6 
28813,2631,4070,0 
28814,2631,6317,0 
28815,2631,9659,0 
28816,2631,613,0 
28817,2631,8719,0 
28818,2631,3308,0 
28819,2631,7077,0 
28820,2631,6934,1 
28821,2631,8580,8 
28822,7105,6173,0 
28823,7105,2541,0 
28824,7105,4955,0 
28825,7105,1974,0 
28826,7105,8598,0 
28827,7105,3068,0 
28828,7105,5724,0 
28829,7105,5167,1 
28830,6173,975,0 
28831,6173,9501,0 
28832,6173,4079,0 
28833,6173,3757,0 
28834,6173,5883,0 
28835,6173,9461,0 
28836,6173,1039,1 
28837,6173,7837,6 
28838,7155,7225,0 
28839,7155,2662,0 
28840,7155,2042,0 
28841,7155,5443,0 
28842,6974,4922,0 
28843,6974,8016,0 
28844,6974,6756,0 
28845,6974,5607,0 
28846,6974,5853,0 
28847,6974,5402,1 
28848,6288,153,0 
28849,6288,2698,0 
28850,6288,7184,0 
28851,6288,4447,0 
