aresta,vertice1,vertice2,fluxo
4126,320,353,597 
4127,773,860,0 
4128,773,879,1126 
4129,773,793,819 
4130,773,328,3800 
4131,41,13,0 
4132,41,513,0 
4133,41,565,2551 
4134,41,727,9730 
4135,41,711,1032 
4136,13,916,0 
4137,13,907,1358 
4138,13,8,0 
4139,13,804,5515 
4140,13,771,309 
4141,869,328,0 
4142,869,224,0 
4143,869,691,0 
4144,869,467,0 
4145,869,356,15 
4146,869,375,201 
4147,869,521,0 
4148,869,77,37 
4149,869,576,262 
4150,869,166,2002 
4151,709,795,4828 
4152,709,807,1977 
4153,709,245,4417 
4154,709,383,3672 
4155,709,854,149 
4156,709,713,1415 
4157,709,608,1012 
4158,751,913,0 
4159,751,646,14 
4160,751,879,162 
4161,751,948,380 
4162,751,861,170 
4163,751,999,1696 
4164,751,899,494 
4165,751,260,890 
4166,402,783,0 
4167,402,294,161 
4168,402,422,2515 
4169,402,803,2254 
4170,402,455,2743 
4171,402,154,2541 
4172,402,570,111 
4173,402,100,0 
4174,402,966,0 
4175,402,876,2455 
4176,402,394,182 
4177,402,298,8321 
4178,783,540,440 
4179,783,848,2897 
4180,783,218,3026 
4181,783,334,656 
4182,783,429,2390 
4183,783,698,2370 
4184,783,8,0 
4185,911,696,0 
4186,911,132,744 
4187,911,350,2747 
4188,911,379,0 
4189,911,424,307 
4190,911,545,6538 
4191,911,460,5334 
4192,100,935,0 
4193,100,2,1409 
4194,100,766,0 
4195,100,764,7051 
4196,100,911,71 
4197,316,813,2409 
4198,316,2,5957 
4199,316,85,5542 
4200,666,97,0 
4201,666,937,0 
4202,666,434,2242 
4203,666,195,944 
4204,666,151,771 
4205,666,755,185 
4206,666,663,549 
4207,666,787,54 
4208,666,943,1953 
4209,666,417,0 
4210,915,685,198 
4211,915,8,0 
4212,915,887,7863 
4213,915,56,6603 
4214,915,999,6841 
4215,915,712,6576 
4216,196,610,0 
4217,196,230,0 
4218,196,716,71 
4219,196,878,503 
4220,196,851,0 
4221,196,599,1040 
4222,196,641,221 
4223,196,945,2582 
4224,196,502,0 
4225,196,398,3397 
4226,752,772,1778 
4227,752,462,0 
4228,752,848,2473 
4229,752,609,359 
4230,752,708,4942 
4231,752,802,65 
4232,547,2,7038 
4233,547,208,0 
4234,547,63,0 
4235,547,945,0 
4236,547,543,0 
4237,547,649,352 
4238,547,635,577 
4239,778,402,2998 
4240,778,894,967 
4241,778,796,2209 
4242,778,584,232 
4243,778,329,4903 
4244,778,972,477 
4245,778,223,2363 
4246,36,378,68 
4247,36,145,6819 
4248,36,278,0 
4249,36,853,266 
4250,36,138,5728 
4251,36,312,686 
4252,36,522,2707 
4253,378,440,371 
4254,378,374,1656 
4255,378,890,0 
4256,378,551,4156 
4257,791,802,114 
4258,791,605,125 
4259,791,856,392 
4260,791,40,5810 
4261,791,381,570 
4262,791,876,3451 
4263,886,454,0 
4264,886,377,281 
4265,886,350,0 
4266,886,696,0 
4267,886,240,599 
4268,886,218,580 
4269,886,976,2124 
4270,886,370,8975 
4271,886,71,5517 
4272,886,281,5688 
4273,886,847,5580 
4274,454,460,3079 
4275,454,641,499 
4276,550,161,0 
4277,550,964,7 
4278,550,162,233 
4279,550,908,134 
4280,550,34,5078 
4281,852,98,0 
4282,852,918,1905 
4283,852,258,1877 
4284,852,903,2118 
4285,357,38,0 
4286,357,787,0 
4287,357,771,0 
4288,357,273,0 
4289,357,948,0 
4290,357,195,0 
4291,357,562,0 
4292,357,899,0 
4293,357,443,0 
4294,38,814,2520 
4295,38,2,216 
4296,38,914,500 
4297,38,78,4903 
4298,38,687,2057 
4299,38,792,2953 
4300,23,396,1129 
4301,23,933,1125 
4302,23,44,924 
4303,23,834,3403 
4304,23,502,0 
4305,421,986,693 
4306,421,989,4367 
4307,421,693,325 
4308,421,663,1606 
4309,421,366,8376 
4310,442,784,378 
4311,442,611,112 
4312,442,272,58 
4313,442,630,0 
4314,442,183,5485 
4315,60,877,0 
4316,60,790,0 
4317,60,300,0 
4318,60,134,0 
4319,60,819,0 
4320,60,340,0 
4321,60,135,423 
4322,60,548,1521 
4323,821,563,172 
4324,821,135,1193 
4325,821,601,2366 
4326,821,131,3762 
4327,739,839,3059 
4328,739,954,4293 
4329,739,860,0 
4330,739,215,2008 
4331,739,436,2560 
4332,228,24,0 
4333,228,518,930 
4334,228,428,8315 
4335,228,452,5771 
4336,663,245,92 
4337,663,844,412 
4338,663,951,0 
4339,663,223,0 
4340,663,118,2204 
4341,663,712,4005 
4342,448,446,115 
4343,448,416,295 
4344,448,323,66 
4345,448,422,336 
4346,448,962,216 
4347,448,303,1889 
4348,448,136,1582 
4349,123,926,5746 
4350,123,576,754 
4351,377,442,333 
4352,377,940,0 
4353,377,681,1023 
4354,377,656,511 
4355,377,841,0 
4356,377,454,0 
4357,377,290,0 
4358,377,240,5607 
4359,377,452,37 
4360,377,514,538 
4361,377,370,2426 
4362,252,412,0 
4363,252,886,0 
4364,252,76,94 
4365,252,446,39 
4366,252,661,446 
4367,102,184,2371 
4368,102,92,5325 
4369,102,259,1114 
4370,102,954,375 
4371,404,597,0 
4372,404,197,499 
4373,404,518,0 
4374,404,302,261 
4375,404,628,3242 
4376,404,439,282 
4377,404,394,0 
4378,597,466,1370 
4379,597,641,3993 
4380,597,54,5379 
4381,597,437,948 
4382,597,942,624 
4383,463,862,233 
4384,463,371,238 
4385,463,665,0 
4386,463,359,69 
4387,463,240,0 
4388,463,978,1954 
4389,463,509,0 
4390,463,629,4453 
4391,463,454,0 
4392,463,142,4841 
4393,862,217,3141 
4394,862,96,2045 
4395,862,187,4040 
4396,450,128,0 
4397,450,760,0 
4398,450,810,1 
4399,450,973,31 
4400,450,178,0 
4401,450,344,0 
4402,450,83,659 
4403,450,534,2983 
4404,128,148,48 
4405,128,101,1023 
4406,128,468,1214 
4407,128,738,6794 
4408,128,355,0 
4409,128,142,8633 
4410,258,229,0 
4411,258,53,0 
4412,258,428,0 
4413,258,815,0 
4414,258,319,0 
4415,258,606,0 
4416,258,443,113 
4417,258,421,6604 
4418,711,689,0 
4419,711,881,11 
4420,711,359,80 
4421,711,485,0 
4422,711,715,321 
4423,711,317,3312 
4424,711,712,1716 
4425,711,793,509 
4426,711,775,38 
4427,681,750,0 
4428,681,743,36 
4429,681,914,0 
4430,681,76,180 
4431,681,984,861 
4432,681,993,2346 
4433,115,609,0 
4434,115,766,0 
4435,115,663,27 
4436,115,245,328 
4437,115,905,2407 
4438,927,115,0 
4439,927,548,144 
4440,927,4,0 
4441,927,176,412 
4442,927,507,2832 
4443,927,46,1188 
4444,927,582,4704 
4445,927,982,1548 
4446,193,218,1833 
4447,193,480,1888 
4448,193,8,1631 
4449,43,940,0 
4450,43,960,0 
4451,43,132,1314 
4452,43,676,2941 
4453,43,910,0 
4454,43,409,238 
4455,43,100,121 
4456,43,353,843 
4457,43,394,250 
4458,43,218,2220 
4459,203,209,366 
4460,203,317,715 
4461,203,929,908 
4462,203,93,174 
4463,203,498,2072 
4464,203,167,5996 
4465,841,277,968 
4466,841,153,0 
4467,841,516,0 
4468,841,794,599 
4469,841,460,0 
4470,841,205,0 
4471,841,268,5291 
4472,841,608,0 
4473,841,394,132 
4474,841,8,0 
4475,841,894,1875 
4476,841,218,3533 
4477,277,121,1831 
4478,277,771,0 
4479,464,45,68 
4480,464,216,0 
4481,464,127,0 
4482,464,351,428 
4483,464,810,792 
4484,471,887,0 
4485,471,279,0 
4486,471,392,128 
4487,471,557,0 
4488,471,968,336 
4489,471,251,246 
4490,471,534,5713 
4491,912,761,0 
4492,912,648,0 
4493,912,594,0 
4494,912,989,25 
4495,912,118,370 
4496,912,125,1909 
4497,912,999,5726 
4498,912,71,806 
4499,629,185,725 
4500,629,615,469 
4501,629,689,1264 
4502,629,653,11 
4503,629,394,0 
4504,629,805,4326 
4505,457,653,0 
4506,457,717,0 
4507,457,680,0 
4508,457,940,0 
4509,457,10,51 
4510,457,423,140 
4511,457,413,0 
4512,457,364,2067 
4513,457,759,5474 
4514,653,960,142 
4515,653,379,0 
4516,653,841,6007 
4517,653,193,3935 
4518,573,831,0 
4519,573,718,0 
4520,573,866,0 
4521,573,736,0 
4522,573,849,51 
4523,573,161,0 
4524,573,339,44 
4525,573,598,0 
4526,573,928,4323 
4527,767,692,2248 
4528,767,281,0 
4529,767,612,6846 
4530,458,830,0 
4531,458,775,0 
4532,458,713,0 
4533,458,951,0 
4534,458,915,0 
4535,458,65,90 
4536,458,736,684 
4537,458,559,0 
4538,458,771,0 
4539,458,27,5298 
4540,830,223,0 
4541,830,422,0 
4542,830,149,955 
4543,830,590,0 
4544,830,948,8463 
4545,830,842,5773 
4546,830,141,683 
4547,830,438,3540 
4548,567,698,0 
4549,567,14,0 
4550,567,332,0 
4551,567,505,0 
4552,567,831,0 
4553,567,258,0 
4554,567,422,0 
4555,567,546,532 
4556,567,265,9844 
4557,567,886,9796 
4558,698,328,0 
4559,698,256,3910 
4560,698,153,0 
4561,698,245,0 
4562,698,876,137 
4563,698,764,0 
4564,698,461,9588 
4565,698,109,4165 
4566,698,427,4684 
4567,630,998,1573 
4568,630,28,4439 
4569,630,952,4802 
4570,117,828,0 
4571,117,677,558 
4572,117,759,1783 
4573,117,518,0 
4574,117,2,1906 
4575,117,929,1355 
4576,117,484,1915 
4577,117,228,5139 
4578,117,725,1182 
4579,117,98,1371 
4580,828,941,866 
4581,828,20,570 
4582,828,916,2791 
4583,828,205,2701 
4584,828,24,2948 
4585,907,37,0 
4586,907,96,2531 
4587,907,822,1371 
4588,430,624,0 
4589,430,917,0 
4590,430,2,1360 
4591,430,352,0 
4592,430,147,0 
4593,430,793,0 
4594,430,288,0 
4595,430,967,0 
4596,430,204,0 
4597,430,913,0 
4598,624,143,0 
4599,624,94,0 
4600,624,688,0 
4601,624,878,534 
4602,624,695,0 
4603,624,278,0 
4604,624,352,5849 
4605,624,483,5473 
4606,344,37,0 
4607,344,372,1755 
4608,344,72,7728 
4609,344,14,5007 
4610,344,111,970 
4611,37,709,1614 
4612,37,24,830 
4613,37,139,6110 
4614,269,11,1735 
4615,269,436,190 
4616,269,559,0 
4617,269,431,548 
4618,269,494,6048 
4619,269,634,261 
4620,269,632,5355 
4621,11,679,0 
4622,11,972,0 
4623,11,411,0 
4624,11,238,0 
4625,11,122,6393 
4626,11,214,9092 
4627,11,178,1287 
4628,11,647,3659 
4629,11,167,813 
4630,627,671,39 
4631,627,598,0 
4632,627,43,449 
4633,627,284,5566 
4634,81,866,101 
4635,81,913,1571 
4636,81,454,0 
4637,73,511,0 
4638,73,827,10 
4639,73,364,0 
4640,73,324,51 
4641,73,674,275 
4642,73,506,98 
4643,73,483,6389 
4644,563,2,1598 
4645,563,759,6294 
4646,563,204,351 
4647,563,131,1438 
4648,563,99,627 
4649,779,210,933 
4650,779,436,0 
4651,779,44,3475 
4652,779,713,649 
4653,779,951,3942 
4654,354,806,0 
4655,354,646,153 
4656,354,510,31 
4657,354,677,376 
4658,354,666,5337 
4659,806,665,0 
4660,806,556,7765 
4661,806,46,8787 
4662,761,513,19 
4663,761,53,0 
4664,761,858,8540 
4665,761,390,2352 
4666,761,709,4992 
4667,111,90,595 
4668,111,336,4983 
4669,111,818,4575 
4670,8,771,346 
4671,8,787,3651 
4672,8,2,96 
4673,8,379,7890 
4674,147,508,0 
4675,147,453,17 
4676,147,223,0 
4677,147,140,20 
4678,614,224,99 
4679,614,919,2051 
4680,614,644,5939 
4681,614,581,1866 
4682,614,773,5717 
4683,87,446,26 
4684,87,842,333 
4685,87,841,0 
4686,87,530,3673 
4687,87,521,199 
4688,87,501,2763 
4689,504,561,35 
4690,504,820,0 
4691,504,273,1086 
4692,504,931,0 
4693,504,52,238 
4694,395,180,339 
4695,395,516,0 
4696,395,575,964 
4697,395,581,0 
4698,395,382,2598 
4699,395,350,0 
4700,395,67,8872 
4701,95,847,0 
4702,95,511,3604 
4703,95,315,1734 
4704,95,496,3304 
4705,95,465,6381 
4706,124,893,0 
4707,124,710,0 
4708,124,617,1976 
4709,124,2,1937 
4710,124,681,58 
4711,124,971,0 
4712,124,526,5566 
4713,707,574,3311 
4714,707,316,3129 
4715,707,696,0 
4716,707,875,1078 
4717,707,334,2042 
4718,431,237,741 
4719,431,38,0 
4720,431,789,444 
4721,431,112,8173 
4722,431,331,0 
4723,431,224,0 
4724,431,36,2956 
4725,431,974,0 
4726,431,37,0 
4727,431,395,7000 
4728,998,143,248 
4729,998,421,2721 
4730,998,962,1897 
4731,998,73,3379 
4732,998,412,710 
4733,248,345,0 
4734,248,643,0 
4735,248,741,0 
4736,248,652,14 
4737,248,158,59 
4738,248,449,160 
4739,858,820,0 
4740,858,985,0 
4741,858,277,0 
4742,858,231,2322 
4743,858,885,4786 
4744,858,169,6542 
4745,466,13,220 
4746,466,219,0 
4747,466,653,0 
4748,466,174,0 
4749,466,987,4021 
4750,466,650,303 
4751,855,575,3090 
4752,855,807,94 
4753,855,921,88 
4754,855,576,4553 
4755,855,531,4752 
4756,855,525,4285 
4757,855,16,2131 
4758,286,475,52 
4759,286,62,37 
4760,286,401,59 
4761,286,664,1532 
4762,286,663,99 
4763,286,522,4342 
4764,541,213,1 
4765,541,935,0 
4766,541,956,601 
4767,541,495,165 
4768,541,807,103 
4769,541,703,2571 
4770,631,208,0 
4771,631,192,441 
4772,631,507,453 
4773,279,588,0 
4774,279,617,31 
4775,279,47,0 
4776,279,181,253 
4777,279,144,0 
4778,279,618,3588 
4779,279,488,5877 
4780,390,680,2229 
4781,390,178,854 
4782,390,485,0 
4783,390,883,9962 
4784,390,695,983 
4785,177,662,689 
4786,177,406,1158 
4787,177,782,6532 
4788,177,468,9306 
4789,188,983,0 
4790,188,507,0 
4791,188,780,716 
4792,188,270,183 
4793,983,293,168 
4794,983,633,0 
4795,983,741,0 
4796,983,957,30 
4797,983,99,787 
4798,983,993,340 
4799,983,288,6588 
4800,983,637,82 
4801,52,110,5009 
4802,52,911,1581 
4803,52,818,2421 
4804,52,508,3113 
4805,52,653,2211 
4806,52,53,3432 
4807,52,205,1795 
4808,654,520,2257 
4809,654,766,0 
4810,654,888,836 
4811,654,609,6139 
4812,580,952,0 
4813,580,481,0 
4814,580,992,0 
4815,580,718,0 
4816,310,2,2889 
4817,310,641,2100 
4818,310,776,6495 
4819,310,894,188 
4820,310,559,3493 
4821,786,141,338 
4822,786,166,4 
4823,786,270,0 
4824,786,71,782 
4825,786,354,2099 
4826,207,437,0 
4827,207,738,0 
4828,207,40,225 
4829,207,408,0 
4830,207,851,40 
4831,207,987,0 
4832,207,679,0 
4833,207,494,109 
4834,91,243,165 
4835,91,462,0 
4836,91,917,1473 
4837,243,206,0 
4838,243,620,0 
4839,243,523,88 
4840,243,858,11 
4841,243,944,97 
4842,243,449,2701 
4843,243,892,7890 
4844,900,225,28 
4845,900,959,252 
4846,900,914,1164 
4847,900,908,4550 
4848,900,174,209 
4849,900,665,0 
4850,900,110,0 
4851,900,804,3834 
4852,225,960,0 
4853,225,559,0 
4854,225,153,241 
4855,225,409,762 
4856,225,16,160 
4857,225,37,0 
4858,225,278,1815 
4859,225,260,1648 
4860,376,659,4 
4861,376,118,26 
4862,376,548,0 
4863,376,755,31 
4864,376,538,156 
4865,376,703,0 
4866,376,225,0 
4867,376,878,265 
4868,376,698,686 
4869,376,984,6618 
4870,659,357,0 
4871,659,34,12 
4872,659,182,72 
4873,659,382,0 
4874,535,311,0 
4875,535,26,0 
4876,535,9,0 
4877,535,868,0 
4878,535,348,61 
4879,535,835,0 
4880,535,349,4141 
4881,535,28,6482 
4882,535,153,2387 
4883,285,721,0 
4884,285,352,0 
4885,285,2,8534 
4886,285,296,155 
4887,96,132,1225 
4888,96,945,3395 
4889,96,403,5523 
4890,96,245,840 
4891,96,52,5887 
4892,578,40,0 
4893,578,408,0 
4894,578,712,0 
4895,578,707,763 
4896,578,667,885 
4897,747,122,13 
4898,747,942,0 
4899,747,271,0 
4900,747,274,3275 
4901,747,639,1625 
4902,747,637,7310 
4903,589,189,0 
4904,589,2,9580 
4905,589,489,680 
4906,589,822,514 
4907,589,240,386 
4908,589,513,0 
4909,589,697,1287 
4910,189,984,0 
4911,189,859,221 
4912,189,19,30 
4913,189,162,287 
4914,189,721,3835 
4915,249,492,135 
4916,249,163,0 
4917,249,589,226 
4918,492,335,0 
4919,492,192,40 
4920,492,124,155 
4921,492,122,0 
4922,346,24,0 
4923,346,916,0 
4924,346,545,146 
4925,346,536,0 
4926,346,747,1133 
4927,346,447,159 
4928,346,81,1549 
4929,346,236,279 
4930,346,636,707 
4931,57,794,0 
4932,57,969,1984 
4933,57,698,3350 
4934,57,876,204 
4935,57,125,7591 
4936,57,13,3999 
4937,57,224,4401 
4938,623,990,0 
4939,623,888,0 
4940,623,206,0 
4941,623,547,213 
4942,623,220,3434 
4943,623,38,1269 
4944,51,889,1 
4945,51,37,0 
4946,51,830,113 
4947,51,156,68 
4948,51,621,6792 
4949,889,102,4061 
4950,889,515,6853 
4951,889,753,1334 
4952,889,280,3538 
4953,235,354,0 
4954,235,644,0 
4955,235,393,211 
4956,235,800,1809 
4957,235,544,0 
4958,235,701,7542 
4959,788,56,0 
4960,788,21,2965 
4961,788,844,4136 
4962,284,670,0 
4963,284,397,0 
4964,284,212,190 
4965,284,519,53 
4966,284,858,118 
4967,284,84,2101 
4968,284,500,35 
4969,284,11,176 
4970,284,393,8173 
4971,29,730,0 
4972,29,228,44 
4973,29,112,0 
4974,29,698,0 
4975,29,255,50 
4976,29,893,0 
4977,29,674,0 
4978,29,419,516 
4979,29,703,5442 
4980,29,432,2102 
4981,730,840,1780 
4982,730,830,2734 
4983,730,243,1655 
4984,730,245,0 
4985,730,739,6246 
4986,220,466,0 
4987,220,657,126 
4988,220,576,1563 
4989,220,107,5699 
4990,566,357,0 
4991,566,309,1005 
4992,566,337,4149 
4993,499,420,0 
4994,499,122,0 
4995,499,798,0 
4996,499,790,367 
4997,499,865,0 
4998,499,838,6698 
4999,499,50,1741 
5000,333,518,0 
5001,333,632,0 
5002,333,643,0 
5003,333,773,0 
5004,333,252,0 
5005,333,813,0 
5006,333,823,0 
5007,333,179,1 
5008,333,698,275 
5009,333,753,7226 
5010,918,887,0 
5011,918,461,0 
5012,918,33,0 
5013,918,92,10 
5014,918,979,240 
5015,918,542,3880 
5016,918,965,4546 
5017,749,220,0 
5018,749,832,0 
5019,749,182,7213 
5020,749,166,4588 
5021,749,614,9150 
5022,749,987,2743 
5023,759,589,1683 
5024,759,599,2891 
5025,759,965,1312 
5026,759,630,3386 
5027,759,884,454 
5028,759,649,7938 
5029,759,3,361 
5030,790,602,57 
5031,790,733,0 
5032,790,588,0 
5033,790,101,1972 
5034,944,493,50 
5035,944,205,0 
5036,944,484,0 
5037,944,741,0 
5038,944,536,0 
5039,944,717,31 
5040,944,40,174 
5041,944,674,685 
5042,493,567,400 
5043,493,18,1042 
5044,493,139,2439 
5045,493,528,3778 
5046,493,864,2644 
5047,237,86,0 
5048,237,770,0 
5049,237,24,0 
5050,237,181,0 
5051,237,788,85 
5052,237,900,0 
5053,237,177,1168 
5054,86,966,2698 
5055,86,608,149 
5056,86,864,4691 
5057,86,367,5419 
5058,86,766,1086 
5059,134,847,0 
5060,134,317,684 
5061,134,59,0 
5062,134,931,0 
5063,134,762,1499 
5064,134,462,627 
5065,809,710,937 
5066,809,474,6044 
5067,809,883,3803 
5068,809,553,1296 
5069,809,398,2988 
5070,288,305,305 
5071,288,894,0 
5072,288,203,5999 
5073,288,446,7871 
5074,288,193,0 
5075,288,472,5933 
5076,288,55,2997 
5077,372,44,1382 
5078,372,560,876 
5079,372,401,2504 
5080,372,745,2431 
5081,176,438,2978 
5082,176,935,0 
5083,176,412,9355 
5084,216,2,1296 
5085,216,911,0 
5086,216,52,0 
5087,216,559,0 
5088,216,513,2622 
5089,216,894,4673 
5090,582,14,0 
5091,582,311,0 
5092,582,258,4840 
5093,260,334,546 
5094,260,355,0 
5095,260,285,8226 
5096,260,100,889 
5097,260,559,0 
5098,260,951,4112 
5099,197,77,1035 
5100,197,59,0 
5101,197,876,251 
5102,197,694,0 
5103,197,945,0 
5104,197,766,0 
5105,197,835,8479 
5106,197,224,145 
5107,197,4,0 
5108,197,456,4359 
5109,197,641,2741 
5110,879,966,0 
5111,879,960,0 
5112,879,444,2104 
5113,879,283,314 
5114,879,733,6439 
5115,565,437,0 
5116,565,489,718 
5117,565,193,0 
5118,565,567,1987 
5119,565,536,0 
5120,565,242,4043 
5121,565,572,5151 
5122,756,833,482 
5123,756,240,0 
5124,756,189,82 
5125,756,873,1451 
5126,756,768,197 
5127,509,788,1296 
5128,509,100,0 
5129,509,960,831 
5130,509,935,0 
5131,519,794,0 
5132,519,971,0 
5133,519,22,0 
5134,519,607,0 
5135,519,616,0 
5136,519,654,0 
5137,519,51,6974 
5138,382,11,4829 
5139,382,879,71 
5140,382,544,0 
5141,382,532,8528 
5142,382,572,1388 
5143,382,444,3504 
5144,622,513,0 
5145,622,700,313 
5146,622,64,3240 
5147,622,551,1714 
5148,369,340,0 
5149,369,475,28 
5150,369,62,0 
5151,369,712,0 
5152,369,464,0 
5153,369,447,76 
5154,369,177,8021 
5155,857,26,0 
5156,857,718,31 
5157,857,997,0 
5158,857,903,14 
5159,857,778,0 
5160,857,137,61 
5161,857,585,7286 
5162,857,561,186 
5163,937,695,0 
5164,937,594,0 
5165,937,728,0 
5166,937,514,288 
5167,937,127,84 
5168,937,660,233 
5169,937,585,2093 
5170,937,760,6345 
5171,579,636,25 
5172,579,555,0 
5173,579,358,2811 
5174,579,413,0 
5175,579,872,7940 
5176,579,793,0 
5177,782,77,1555 
5178,782,427,2766 
5179,782,656,3178 
5180,782,854,0 
5181,782,732,4351 
5182,130,3,40 
5183,130,661,1069 
5184,130,998,7382 
5185,130,655,2530 
5186,27,397,0 
5187,27,911,0 
5188,27,812,0 
5189,27,445,3137 
5190,27,727,3077 
5191,27,782,3737 
5192,27,489,6806 
5193,153,559,0 
5194,153,193,0 
5195,153,350,0 
5196,153,394,28 
5197,153,665,33 
5198,153,328,1192 
5199,153,205,832 
5200,153,794,8506 
5201,153,590,0 
5202,127,719,1674 
5203,127,730,1159 
5204,127,56,164 
5205,127,840,3170 
5206,127,732,4447 
5207,497,794,3097 
5208,497,310,0 
5209,497,846,0 
5210,497,960,0 
5211,497,787,6017 
5212,497,52,3088 
5213,497,65,1988 
5214,497,100,71 
5215,206,921,0 
5216,206,271,0 
5217,206,386,3371 
5218,206,327,6119 
5219,206,455,3493 
5220,142,811,3782 
5221,142,738,1875 
5222,142,219,218 
5223,142,242,3296 
5224,142,518,2994 
5225,142,456,1375 
5226,142,600,5230 
5227,462,216,0 
5228,462,334,0 
5229,462,695,3097 
5230,462,713,54 
5231,462,110,0 
5232,462,63,1611 
5233,462,650,6429 
5234,989,731,0 
5235,989,657,104 
5236,989,943,0 
5237,989,509,0 
5238,989,32,4259 
5239,989,663,90 
5240,414,98,1378 
5241,414,53,0 
5242,414,856,1287 
5243,414,31,855 
5244,268,254,1497 
5245,268,701,4395 
5246,268,761,8549 
5247,268,927,6117 
5248,254,200,0 
5249,254,504,0 
5250,254,318,73 
5251,254,585,87 
5252,254,630,0 
5253,254,908,0 
5254,254,76,4862 
5255,254,603,1051 
5256,50,142,3327 
5257,50,165,7466 
5258,455,498,4601 
5259,455,802,1341 
5260,455,951,228 
5261,455,846,3391 
5262,101,745,12 
5263,101,93,0 
5264,101,614,54 
5265,101,315,356 
5266,101,431,3198 
5267,787,52,0 
5268,787,615,4759 
5269,787,502,1643 
5270,787,154,6552 
5271,787,713,6080 
5272,899,713,6619 
5273,899,940,3418 
5274,899,37,3874 
5275,381,766,409 
5276,381,985,4254 
5277,381,929,1444 
5278,845,95,0 
5279,845,96,0 
5280,845,67,0 
5281,845,202,1173 
5282,845,806,0 
5283,845,19,2214 
5284,845,356,6123 
5285,564,575,0 
5286,564,191,60 
5287,564,533,7459 
5288,564,589,7496 
5289,474,340,2603 
5290,474,988,2554 
5291,474,893,47 
5292,474,108,4541 
5293,474,425,1549 
5294,474,593,7978 
5295,342,997,0 
5296,342,56,0 
5297,342,547,6917 
5298,342,320,278 
5299,342,2,8663 
5300,342,38,3655 
5301,342,967,0 
5302,556,966,0 
5303,556,174,178 
5304,556,564,7101 
5305,556,90,1820 
5306,556,985,1000 
5307,556,467,506 
5308,557,47,2757 
5309,557,497,5159 
5310,557,493,2092 
5311,817,654,0 
5312,817,332,0 
5313,817,471,0 
5314,817,141,0 
5315,817,952,22 
5316,817,995,153 
5317,817,87,11 
5318,817,765,1234 
5319,79,105,0 
5320,79,128,0 
5321,79,564,751 
5322,79,387,6047 
5323,79,437,723 
5324,638,98,0 
5325,638,711,0 
5326,638,659,0 
5327,638,72,362 
5328,638,234,2136 
5329,861,473,1355 
5330,861,545,949 
5331,861,95,3547 
5332,183,419,370 
5333,183,735,3722 
5334,183,931,0 
5335,183,519,364 
5336,183,880,7819 
5337,183,205,3299 
5338,755,774,2 
5339,755,143,0 
5340,755,464,0 
5341,755,527,31 
5342,755,265,201 
5343,755,621,2886 
5344,853,835,83 
5345,853,87,2807 
5346,853,840,46 
5347,853,891,1083 
5348,853,182,3156 
5349,853,577,1285 
5350,561,123,0 
5351,561,492,0 
5352,561,678,0 
5353,561,413,0 
5354,561,946,77 
5355,561,266,1844 
5356,635,700,0 
5357,635,277,0 
5358,635,497,0 
5359,635,984,0 
5360,635,772,577 
5361,635,729,2081 
5362,635,226,2159 
5363,5,947,0 
5364,5,414,2779 
5365,5,223,0 
5366,5,370,0 
5367,5,40,2325 
5368,290,941,2130 
5369,290,865,2612 
5370,290,796,7656 
5371,781,680,0 
5372,781,690,0 
5373,781,968,5231 
5374,781,895,1075 
5375,76,449,0 
5376,76,963,326 
5377,76,586,3609 
5378,76,563,1274 
5379,150,262,0 
5380,150,983,63 
5381,150,860,0 
5382,150,929,0 
5383,150,705,31 
5384,150,985,0 
5385,150,17,589 
5386,330,529,2 
5387,330,21,0 
5388,330,209,20 
5389,330,697,22 
5390,330,727,736 
5391,330,747,895 
5392,330,509,176 
5393,238,905,1765 
5394,238,879,5569 
5395,238,409,5202 
5396,238,760,1403 
5397,31,858,4451 
5398,31,891,1824 
5399,31,199,770 
5400,31,426,123 
5401,548,627,582 
5402,548,726,0 
5403,548,403,590 
5404,548,433,1391 
5405,548,516,0 
5406,548,971,0 
5407,548,190,7720 
5408,548,760,2004 
5409,769,189,0 
5410,769,705,256 
5411,769,713,0 
5412,769,719,200 
5413,769,403,0 
5414,769,368,222 
5415,769,697,4418 
5416,731,254,4416 
5417,731,934,2712 
5418,731,144,8392 
5419,731,126,8147 
5420,174,966,65 
5421,174,355,0 
5422,174,726,0 
5423,174,783,3625 
5424,174,760,356 
5425,174,43,3020 
5426,174,110,4284 
5427,174,536,1172 
5428,174,935,2331 
5429,99,936,1784 
5430,99,156,1814 
5431,99,408,0 
5432,99,700,92 
5433,99,567,9084 
5434,122,285,463 
5435,122,289,0 
5436,122,949,5943 
5437,122,694,0 
5438,985,27,6182 
5439,985,613,5144 
5440,985,886,3911 
5441,10,15,53 
5442,10,13,0 
5443,10,342,573 
5444,10,667,0 
5445,10,39,1319 
5446,10,754,2589 
5447,10,528,5683 
5448,15,96,0 
5449,15,783,0 
5450,15,955,836 
5451,15,640,6508 
5452,996,851,0 
5453,996,213,218 
5454,996,764,0 
5455,996,604,0 
5456,996,32,6941 
5457,789,433,0 
5458,789,733,0 
5459,789,551,1 
5460,789,360,40 
5461,789,858,0 
5462,789,271,812 
5463,789,892,1288 
5464,789,8,0 
5465,819,492,0 
5466,819,444,156 
5467,819,707,131 
5468,819,240,0 
5469,819,884,1650 
5470,634,539,1243 
5471,634,966,0 
